session,block,valence,trial,feedback_common,present_pavlovian,n_stimuli,early_stop,n_groups,stimulus_group,stimulus_group_id,stimulus_middle,feedback_middle,optimal_side,feedback_optimal,feedback_suboptimal,optimal_right,feedback_right,feedback_left,stimulus_right,stimulus_left,n_confusing,optimal_A,primary_outcome_A,primary_outcome_B,secondary_outcome_A,secondary_outcome_B,feedback_A,feedback_B,stimulus_A,stimulus_B,A_on_right
wk24,4,0,4,true,true,2,true,1,1,4,,,,,,true,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,true
wk24,4,0,5,true,true,2,true,1,1,4,,,,,,false,-1.0,-0.01,popsicle_2.jpg,camel_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,false
wk24,4,0,6,true,true,2,true,1,1,4,,,,,,true,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,true
wk24,4,0,7,true,true,2,true,1,1,4,,,,,,false,-1.0,-0.01,popsicle_2.jpg,camel_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,false
wk24,4,0,8,true,true,2,true,1,1,4,,,,,,false,-1.0,-0.01,popsicle_2.jpg,camel_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,false
wk24,4,0,9,true,true,2,true,1,1,4,,,,,,true,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,true
wk24,4,0,10,true,true,2,true,1,1,4,,,,,,false,-1.0,-0.01,popsicle_2.jpg,camel_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,false
wk24,5,0,1,true,true,2,true,1,1,5,,,,,,false,-0.5,0.5,hot-water_bottle_1.jpg,camel_2.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,hot-water_bottle_1.jpg,camel_2.jpg,true
wk24,5,0,2,true,true,2,true,1,1,5,,,,,,false,-0.5,0.5,hot-water_bottle_1.jpg,camel_2.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,hot-water_bottle_1.jpg,camel_2.jpg,true
wk24,5,0,3,true,true,2,true,1,1,5,,,,,,false,-0.5,0.5,hot-water_bottle_1.jpg,camel_2.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,hot-water_bottle_1.jpg,camel_2.jpg,true
wk24,5,0,4,true,true,2,true,1,1,5,,,,,,true,0.5,-0.5,camel_2.jpg,hot-water_bottle_1.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,hot-water_bottle_1.jpg,camel_2.jpg,false
wk24,5,0,5,true,true,2,true,1,1,5,,,,,,true,0.5,-0.5,camel_2.jpg,hot-water_bottle_1.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,hot-water_bottle_1.jpg,camel_2.jpg,false
wk24,5,0,6,true,true,2,true,1,1,5,,,,,,false,-0.5,0.5,hot-water_bottle_1.jpg,camel_2.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,hot-water_bottle_1.jpg,camel_2.jpg,true
wk24,5,0,7,false,true,2,true,1,1,5,,,,,,true,-1.0,1.0,camel_2.jpg,hot-water_bottle_1.jpg,1,false,-0.5,0.5,1.0,-1.0,1.0,-1.0,hot-water_bottle_1.jpg,camel_2.jpg,false
wk24,5,0,8,true,true,2,true,1,1,5,,,,,,false,-0.5,0.5,hot-water_bottle_1.jpg,camel_2.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,hot-water_bottle_1.jpg,camel_2.jpg,true
wk24,5,0,9,true,true,2,true,1,1,5,,,,,,true,0.5,-0.5,camel_2.jpg,hot-water_bottle_1.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,hot-water_bottle_1.jpg,camel_2.jpg,false
wk24,5,0,10,true,true,2,true,1,1,5,,,,,,true,0.5,-0.5,camel_2.jpg,hot-water_bottle_1.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,hot-water_bottle_1.jpg,camel_2.jpg,false
wk24,6,0,1,true,true,2,true,1,1,6,,,,,,false,0.01,-0.01,peanut_1.jpg,hot-water_bottle_2.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,peanut_1.jpg,hot-water_bottle_2.jpg,true
wk24,6,0,2,true,true,2,true,1,1,6,,,,,,true,-0.01,0.01,hot-water_bottle_2.jpg,peanut_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,peanut_1.jpg,hot-water_bottle_2.jpg,false
wk24,6,0,3,false,true,2,true,1,1,6,,,,,,false,-0.5,0.5,peanut_1.jpg,hot-water_bottle_2.jpg,1,false,0.01,-0.01,-0.5,0.5,-0.5,0.5,peanut_1.jpg,hot-water_bottle_2.jpg,true
wk24,6,0,4,true,true,2,true,1,1,6,,,,,,true,-0.01,0.01,hot-water_bottle_2.jpg,peanut_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,peanut_1.jpg,hot-water_bottle_2.jpg,false
wk24,6,0,5,true,true,2,true,1,1,6,,,,,,true,-0.01,0.01,hot-water_bottle_2.jpg,peanut_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,peanut_1.jpg,hot-water_bottle_2.jpg,false
wk24,6,0,6,true,true,2,true,1,1,6,,,,,,true,-0.01,0.01,hot-water_bottle_2.jpg,peanut_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,peanut_1.jpg,hot-water_bottle_2.jpg,false
wk24,6,0,7,true,true,2,true,1,1,6,,,,,,false,0.01,-0.01,peanut_1.jpg,hot-water_bottle_2.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,peanut_1.jpg,hot-water_bottle_2.jpg,true
wk24,6,0,8,true,true,2,true,1,1,6,,,,,,true,-0.01,0.01,hot-water_bottle_2.jpg,peanut_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,peanut_1.jpg,hot-water_bottle_2.jpg,false
wk24,6,0,9,true,true,2,true,1,1,6,,,,,,false,0.01,-0.01,peanut_1.jpg,hot-water_bottle_2.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,peanut_1.jpg,hot-water_bottle_2.jpg,true
wk24,6,0,10,true,true,2,true,1,1,6,,,,,,false,0.01,-0.01,peanut_1.jpg,hot-water_bottle_2.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,peanut_1.jpg,hot-water_bottle_2.jpg,true
wk24,7,0,1,true,true,2,true,1,1,7,,,,,,true,1.0,0.01,ivy_1.jpg,peanut_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,peanut_2.jpg,true
wk24,7,0,2,false,true,2,true,1,1,7,,,,,,false,-1.0,-0.5,peanut_2.jpg,ivy_1.jpg,1,true,1.0,0.01,-0.5,-1.0,-0.5,-1.0,ivy_1.jpg,peanut_2.jpg,false
wk24,7,0,3,true,true,2,true,1,1,7,,,,,,false,0.01,1.0,peanut_2.jpg,ivy_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,peanut_2.jpg,false
wk24,7,0,4,true,true,2,true,1,1,7,,,,,,true,1.0,0.01,ivy_1.jpg,peanut_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,peanut_2.jpg,true
wk24,7,0,5,true,true,2,true,1,1,7,,,,,,false,0.01,1.0,peanut_2.jpg,ivy_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,peanut_2.jpg,false
wk24,7,0,6,true,true,2,true,1,1,7,,,,,,false,0.01,1.0,peanut_2.jpg,ivy_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,peanut_2.jpg,false
wk24,7,0,7,true,true,2,true,1,1,7,,,,,,false,0.01,1.0,peanut_2.jpg,ivy_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,peanut_2.jpg,false
wk24,7,0,8,true,true,2,true,1,1,7,,,,,,true,1.0,0.01,ivy_1.jpg,peanut_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,peanut_2.jpg,true
wk24,7,0,9,true,true,2,true,1,1,7,,,,,,true,1.0,0.01,ivy_1.jpg,peanut_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,peanut_2.jpg,true
wk24,7,0,10,true,true,2,true,1,1,7,,,,,,true,1.0,0.01,ivy_1.jpg,peanut_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,ivy_1.jpg,peanut_2.jpg,true
wk24,8,0,1,true,true,2,true,1,1,8,,,,,,false,-1.0,1.0,ivy_2.jpg,playpen_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playpen_1.jpg,ivy_2.jpg,false
wk24,8,0,2,true,true,2,true,1,1,8,,,,,,true,1.0,-1.0,playpen_1.jpg,ivy_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playpen_1.jpg,ivy_2.jpg,true
wk24,8,0,3,true,true,2,true,1,1,8,,,,,,false,-1.0,1.0,ivy_2.jpg,playpen_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playpen_1.jpg,ivy_2.jpg,false
wk24,8,0,4,true,true,2,true,1,1,8,,,,,,true,1.0,-1.0,playpen_1.jpg,ivy_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playpen_1.jpg,ivy_2.jpg,true
wk24,8,0,5,true,true,2,true,1,1,8,,,,,,false,-1.0,1.0,ivy_2.jpg,playpen_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playpen_1.jpg,ivy_2.jpg,false
wk24,8,0,6,true,true,2,true,1,1,8,,,,,,false,-1.0,1.0,ivy_2.jpg,playpen_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playpen_1.jpg,ivy_2.jpg,false
wk24,8,0,7,true,true,2,true,1,1,8,,,,,,false,-1.0,1.0,ivy_2.jpg,playpen_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playpen_1.jpg,ivy_2.jpg,false
wk24,8,0,8,true,true,2,true,1,1,8,,,,,,true,1.0,-1.0,playpen_1.jpg,ivy_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playpen_1.jpg,ivy_2.jpg,true
wk24,8,0,9,false,true,2,true,1,1,8,,,,,,true,-1.0,0.01,playpen_1.jpg,ivy_2.jpg,1,true,1.0,-1.0,-1.0,0.01,-1.0,0.01,playpen_1.jpg,ivy_2.jpg,true
wk24,8,0,10,true,true,2,true,1,1,8,,,,,,true,1.0,-1.0,playpen_1.jpg,ivy_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playpen_1.jpg,ivy_2.jpg,true
wk24,9,0,1,true,true,2,true,1,1,9,,,,,,false,-0.01,1.0,tag_1.jpg,playpen_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tag_1.jpg,playpen_2.jpg,true
wk24,9,0,2,true,true,2,true,1,1,9,,,,,,true,1.0,-0.01,playpen_2.jpg,tag_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tag_1.jpg,playpen_2.jpg,false
wk24,9,0,3,true,true,2,true,1,1,9,,,,,,false,-0.01,1.0,tag_1.jpg,playpen_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tag_1.jpg,playpen_2.jpg,true
wk24,9,0,4,false,true,2,true,1,1,9,,,,,,false,-0.5,-0.01,tag_1.jpg,playpen_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.5,-0.01,tag_1.jpg,playpen_2.jpg,true
wk24,9,0,5,false,true,2,true,1,1,9,,,,,,true,-0.01,-0.5,playpen_2.jpg,tag_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.5,-0.01,tag_1.jpg,playpen_2.jpg,false
wk24,9,0,6,true,true,2,true,1,1,9,,,,,,false,-0.01,1.0,tag_1.jpg,playpen_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tag_1.jpg,playpen_2.jpg,true
wk24,9,0,7,true,true,2,true,1,1,9,,,,,,false,-0.01,1.0,tag_1.jpg,playpen_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tag_1.jpg,playpen_2.jpg,true
wk24,9,0,8,true,true,2,true,1,1,9,,,,,,true,1.0,-0.01,playpen_2.jpg,tag_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tag_1.jpg,playpen_2.jpg,false
wk24,9,0,9,true,true,2,true,1,1,9,,,,,,true,1.0,-0.01,playpen_2.jpg,tag_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tag_1.jpg,playpen_2.jpg,false
wk24,9,0,10,true,true,2,true,1,1,9,,,,,,true,1.0,-0.01,playpen_2.jpg,tag_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tag_1.jpg,playpen_2.jpg,false
wk24,10,0,1,true,true,2,true,1,1,10,,,,,,true,0.5,-0.01,mouse2_1.jpg,tag_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,mouse2_1.jpg,tag_2.jpg,true
wk24,10,0,2,false,true,2,true,1,1,10,,,,,,true,-0.01,-1.0,mouse2_1.jpg,tag_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,-0.01,-1.0,mouse2_1.jpg,tag_2.jpg,true
wk24,10,0,3,true,true,2,true,1,1,10,,,,,,true,0.5,-0.01,mouse2_1.jpg,tag_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,mouse2_1.jpg,tag_2.jpg,true
wk24,10,0,4,true,true,2,true,1,1,10,,,,,,false,-0.01,0.5,tag_2.jpg,mouse2_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,mouse2_1.jpg,tag_2.jpg,false
wk24,10,0,5,true,true,2,true,1,1,10,,,,,,true,0.5,-0.01,mouse2_1.jpg,tag_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,mouse2_1.jpg,tag_2.jpg,true
wk24,10,0,6,true,true,2,true,1,1,10,,,,,,true,0.5,-0.01,mouse2_1.jpg,tag_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,mouse2_1.jpg,tag_2.jpg,true
wk24,10,0,7,false,true,2,true,1,1,10,,,,,,false,-1.0,-0.01,tag_2.jpg,mouse2_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,-0.01,-1.0,mouse2_1.jpg,tag_2.jpg,false
wk24,10,0,8,true,true,2,true,1,1,10,,,,,,false,-0.01,0.5,tag_2.jpg,mouse2_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,mouse2_1.jpg,tag_2.jpg,false
wk24,10,0,9,true,true,2,true,1,1,10,,,,,,false,-0.01,0.5,tag_2.jpg,mouse2_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,mouse2_1.jpg,tag_2.jpg,false
wk24,10,0,10,true,true,2,true,1,1,10,,,,,,false,-0.01,0.5,tag_2.jpg,mouse2_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,mouse2_1.jpg,tag_2.jpg,false
wk24,11,0,1,false,true,2,true,1,1,11,,,,,,false,1.0,-0.5,sink_1.jpg,mouse2_2.jpg,2,false,0.01,0.5,1.0,-0.5,1.0,-0.5,sink_1.jpg,mouse2_2.jpg,true
wk24,11,0,2,true,true,2,true,1,1,11,,,,,,true,0.5,0.01,mouse2_2.jpg,sink_1.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,sink_1.jpg,mouse2_2.jpg,false
wk24,11,0,3,true,true,2,true,1,1,11,,,,,,true,0.5,0.01,mouse2_2.jpg,sink_1.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,sink_1.jpg,mouse2_2.jpg,false
wk24,11,0,4,true,true,2,true,1,1,11,,,,,,true,0.5,0.01,mouse2_2.jpg,sink_1.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,sink_1.jpg,mouse2_2.jpg,false
wk24,11,0,5,true,true,2,true,1,1,11,,,,,,true,0.5,0.01,mouse2_2.jpg,sink_1.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,sink_1.jpg,mouse2_2.jpg,false
wk24,11,0,6,false,true,2,true,1,1,11,,,,,,false,1.0,-0.5,sink_1.jpg,mouse2_2.jpg,2,false,0.01,0.5,1.0,-0.5,1.0,-0.5,sink_1.jpg,mouse2_2.jpg,true
wk24,11,0,7,true,true,2,true,1,1,11,,,,,,true,0.5,0.01,mouse2_2.jpg,sink_1.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,sink_1.jpg,mouse2_2.jpg,false
wk24,11,0,8,true,true,2,true,1,1,11,,,,,,false,0.01,0.5,sink_1.jpg,mouse2_2.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,sink_1.jpg,mouse2_2.jpg,true
wk24,11,0,9,true,true,2,true,1,1,11,,,,,,false,0.01,0.5,sink_1.jpg,mouse2_2.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,sink_1.jpg,mouse2_2.jpg,true
wk24,11,0,10,true,true,2,true,1,1,11,,,,,,false,0.01,0.5,sink_1.jpg,mouse2_2.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,sink_1.jpg,mouse2_2.jpg,true
wk24,12,0,1,true,true,2,true,1,1,12,,,,,,true,0.01,-1.0,sink_2.jpg,chalkboard_1.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,chalkboard_1.jpg,sink_2.jpg,false
wk24,12,0,2,true,true,2,true,1,1,12,,,,,,false,-1.0,0.01,chalkboard_1.jpg,sink_2.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,chalkboard_1.jpg,sink_2.jpg,true
wk24,12,0,3,true,true,2,true,1,1,12,,,,,,true,0.01,-1.0,sink_2.jpg,chalkboard_1.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,chalkboard_1.jpg,sink_2.jpg,false
wk24,12,0,4,true,true,2,true,1,1,12,,,,,,false,-1.0,0.01,chalkboard_1.jpg,sink_2.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,chalkboard_1.jpg,sink_2.jpg,true
wk24,12,0,5,true,true,2,true,1,1,12,,,,,,false,-1.0,0.01,chalkboard_1.jpg,sink_2.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,chalkboard_1.jpg,sink_2.jpg,true
wk24,12,0,6,true,true,2,true,1,1,12,,,,,,true,0.01,-1.0,sink_2.jpg,chalkboard_1.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,chalkboard_1.jpg,sink_2.jpg,false
wk24,12,0,7,true,true,2,true,1,1,12,,,,,,false,-1.0,0.01,chalkboard_1.jpg,sink_2.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,chalkboard_1.jpg,sink_2.jpg,true
wk24,12,0,8,false,true,2,true,1,1,12,,,,,,true,0.5,1.0,sink_2.jpg,chalkboard_1.jpg,2,false,-1.0,0.01,1.0,0.5,1.0,0.5,chalkboard_1.jpg,sink_2.jpg,false
wk24,12,0,9,true,true,2,true,1,1,12,,,,,,true,0.01,-1.0,sink_2.jpg,chalkboard_1.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,chalkboard_1.jpg,sink_2.jpg,false
wk24,12,0,10,false,true,2,true,1,1,12,,,,,,false,1.0,0.5,chalkboard_1.jpg,sink_2.jpg,2,false,-1.0,0.01,1.0,0.5,1.0,0.5,chalkboard_1.jpg,sink_2.jpg,true
wk24,13,0,1,false,true,2,true,1,1,13,,,,,,false,0.5,1.0,chalkboard_2.jpg,can_1.jpg,2,true,-0.01,-0.5,1.0,0.5,1.0,0.5,can_1.jpg,chalkboard_2.jpg,false
wk24,13,0,2,true,true,2,true,1,1,13,,,,,,false,-0.5,-0.01,chalkboard_2.jpg,can_1.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,can_1.jpg,chalkboard_2.jpg,false
wk24,13,0,3,true,true,2,true,1,1,13,,,,,,false,-0.5,-0.01,chalkboard_2.jpg,can_1.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,can_1.jpg,chalkboard_2.jpg,false
wk24,13,0,4,false,true,2,true,1,1,13,,,,,,false,0.5,1.0,chalkboard_2.jpg,can_1.jpg,2,true,-0.01,-0.5,1.0,0.5,1.0,0.5,can_1.jpg,chalkboard_2.jpg,false
wk24,13,0,5,true,true,2,true,1,1,13,,,,,,true,-0.01,-0.5,can_1.jpg,chalkboard_2.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,can_1.jpg,chalkboard_2.jpg,true
wk24,13,0,6,true,true,2,true,1,1,13,,,,,,false,-0.5,-0.01,chalkboard_2.jpg,can_1.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,can_1.jpg,chalkboard_2.jpg,false
wk24,13,0,7,true,true,2,true,1,1,13,,,,,,true,-0.01,-0.5,can_1.jpg,chalkboard_2.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,can_1.jpg,chalkboard_2.jpg,true
wk24,13,0,8,true,true,2,true,1,1,13,,,,,,true,-0.01,-0.5,can_1.jpg,chalkboard_2.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,can_1.jpg,chalkboard_2.jpg,true
wk24,13,0,9,true,true,2,true,1,1,13,,,,,,true,-0.01,-0.5,can_1.jpg,chalkboard_2.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,can_1.jpg,chalkboard_2.jpg,true
wk24,13,0,10,true,true,2,true,1,1,13,,,,,,true,-0.01,-0.5,can_1.jpg,chalkboard_2.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,can_1.jpg,chalkboard_2.jpg,true
wk24,14,0,1,true,true,2,true,1,1,14,,,,,,false,-0.5,0.01,can_2.jpg,gem_1.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,gem_1.jpg,can_2.jpg,false
wk24,14,0,2,true,true,2,true,1,1,14,,,,,,true,0.01,-0.5,gem_1.jpg,can_2.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,gem_1.jpg,can_2.jpg,true
wk24,14,0,3,true,true,2,true,1,1,14,,,,,,true,0.01,-0.5,gem_1.jpg,can_2.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,gem_1.jpg,can_2.jpg,true
wk24,14,0,4,true,true,2,true,1,1,14,,,,,,true,0.01,-0.5,gem_1.jpg,can_2.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,gem_1.jpg,can_2.jpg,true
wk24,14,0,5,false,true,2,true,1,1,14,,,,,,false,0.01,-0.01,can_2.jpg,gem_1.jpg,2,true,0.01,-0.5,-0.01,0.01,-0.01,0.01,gem_1.jpg,can_2.jpg,false
wk24,14,0,6,true,true,2,true,1,1,14,,,,,,true,0.01,-0.5,gem_1.jpg,can_2.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,gem_1.jpg,can_2.jpg,true
wk24,14,0,7,true,true,2,true,1,1,14,,,,,,true,0.01,-0.5,gem_1.jpg,can_2.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,gem_1.jpg,can_2.jpg,true
wk24,14,0,8,true,true,2,true,1,1,14,,,,,,false,-0.5,0.01,can_2.jpg,gem_1.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,gem_1.jpg,can_2.jpg,false
wk24,14,0,9,true,true,2,true,1,1,14,,,,,,false,-0.5,0.01,can_2.jpg,gem_1.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,gem_1.jpg,can_2.jpg,false
wk24,14,0,10,false,true,2,true,1,1,14,,,,,,false,0.01,-0.01,can_2.jpg,gem_1.jpg,2,true,0.01,-0.5,-0.01,0.01,-0.01,0.01,gem_1.jpg,can_2.jpg,false
wk24,15,0,1,true,true,2,true,1,1,15,,,,,,false,-1.0,-0.5,gem_2.jpg,container_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,container_1.jpg,gem_2.jpg,false
wk24,15,0,2,true,true,2,true,1,1,15,,,,,,true,-0.5,-1.0,container_1.jpg,gem_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,container_1.jpg,gem_2.jpg,true
wk24,15,0,3,true,true,2,true,1,1,15,,,,,,false,-1.0,-0.5,gem_2.jpg,container_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,container_1.jpg,gem_2.jpg,false
wk24,15,0,4,true,true,2,true,1,1,15,,,,,,false,-1.0,-0.5,gem_2.jpg,container_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,container_1.jpg,gem_2.jpg,false
wk24,15,0,5,true,true,2,true,1,1,15,,,,,,true,-0.5,-1.0,container_1.jpg,gem_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,container_1.jpg,gem_2.jpg,true
wk24,15,0,6,false,true,2,true,1,1,15,,,,,,false,0.5,-1.0,gem_2.jpg,container_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-1.0,0.5,container_1.jpg,gem_2.jpg,false
wk24,15,0,7,true,true,2,true,1,1,15,,,,,,true,-0.5,-1.0,container_1.jpg,gem_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,container_1.jpg,gem_2.jpg,true
wk24,15,0,8,true,true,2,true,1,1,15,,,,,,true,-0.5,-1.0,container_1.jpg,gem_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,container_1.jpg,gem_2.jpg,true
wk24,15,0,9,false,true,2,true,1,1,15,,,,,,false,0.5,-1.0,gem_2.jpg,container_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-1.0,0.5,container_1.jpg,gem_2.jpg,false
wk24,15,0,10,true,true,2,true,1,1,15,,,,,,true,-0.5,-1.0,container_1.jpg,gem_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,container_1.jpg,gem_2.jpg,true
wk28,1,0,1,true,true,2,true,1,1,1,,,,,,true,1.0,0.5,kitten_2.jpg,baseball_bat_1.jpg,0,false,0.5,1.0,,,0.5,1.0,baseball_bat_1.jpg,kitten_2.jpg,false
wk28,1,0,2,true,true,2,true,1,1,1,,,,,,false,0.5,1.0,baseball_bat_1.jpg,kitten_2.jpg,0,false,0.5,1.0,,,0.5,1.0,baseball_bat_1.jpg,kitten_2.jpg,true
wk28,1,0,3,true,true,2,true,1,1,1,,,,,,false,0.5,1.0,baseball_bat_1.jpg,kitten_2.jpg,0,false,0.5,1.0,,,0.5,1.0,baseball_bat_1.jpg,kitten_2.jpg,true
wk28,1,0,4,true,true,2,true,1,1,1,,,,,,false,0.5,1.0,baseball_bat_1.jpg,kitten_2.jpg,0,false,0.5,1.0,,,0.5,1.0,baseball_bat_1.jpg,kitten_2.jpg,true
