session,block,trial,stimulus_group,delay,feedback_optimal,stimulus_left,stimulus_middle,stimulus_right,optimal_action,feedback_left,feedback_middle,feedback_right,feedback_common,valence,appearance,stimulus_group_id,optimal_side,n_stimuli,optimal_right,present_pavlovian,n_groups,early_stop
wk28,1,79,9,8,1.0,trumpet_1.jpg,trumpet_1.jpg,trumpet_1.jpg,1,1.0,0.01,0.01,true,1,12,9,left,1,,false,14,false
wk28,1,80,14,0,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,1,14,middle,1,,false,14,false
wk28,1,81,14,1,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,2,14,middle,1,,false,14,false
wk28,1,82,13,4,0.5,thermostat_1.jpg,thermostat_1.jpg,thermostat_1.jpg,3,0.01,0.01,0.5,true,1,2,13,right,1,,false,14,false
wk28,1,83,13,1,1.0,thermostat_1.jpg,thermostat_1.jpg,thermostat_1.jpg,3,0.01,0.01,1.0,true,1,3,13,right,1,,false,14,false
wk28,1,84,14,3,0.5,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,0.5,0.01,true,1,3,14,middle,1,,false,14,false
wk28,1,85,11,9,1.0,poodle_1.jpg,poodle_1.jpg,poodle_1.jpg,2,0.01,1.0,0.01,true,1,4,11,middle,1,,false,14,false
wk28,1,86,10,11,1.0,harp_1.jpg,harp_1.jpg,harp_1.jpg,1,1.0,0.01,0.01,true,1,5,10,left,1,,false,14,false
wk28,1,87,13,4,1.0,thermostat_1.jpg,thermostat_1.jpg,thermostat_1.jpg,3,0.01,0.01,1.0,true,1,4,13,right,1,,false,14,false
wk28,1,88,14,4,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,4,14,middle,1,,false,14,false
wk28,1,89,14,1,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,5,14,middle,1,,false,14,false
wk28,1,90,11,5,1.0,poodle_1.jpg,poodle_1.jpg,poodle_1.jpg,2,0.01,1.0,0.01,true,1,5,11,middle,1,,false,14,false
wk28,1,91,10,5,1.0,harp_1.jpg,harp_1.jpg,harp_1.jpg,1,1.0,0.01,0.01,true,1,6,10,left,1,,false,14,false
wk28,1,92,13,5,0.5,thermostat_1.jpg,thermostat_1.jpg,thermostat_1.jpg,3,0.01,0.01,0.5,true,1,5,13,right,1,,false,14,false
wk28,1,93,14,4,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,6,14,middle,1,,false,14,false
wk28,1,94,11,4,0.5,poodle_1.jpg,poodle_1.jpg,poodle_1.jpg,2,0.01,0.5,0.01,true,1,6,11,middle,1,,false,14,false
wk28,1,95,14,2,0.5,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,0.5,0.01,true,1,7,14,middle,1,,false,14,false
wk28,1,96,13,4,1.0,thermostat_1.jpg,thermostat_1.jpg,thermostat_1.jpg,3,0.01,0.01,1.0,true,1,6,13,right,1,,false,14,false
wk28,1,97,11,3,1.0,poodle_1.jpg,poodle_1.jpg,poodle_1.jpg,2,0.01,1.0,0.01,true,1,7,11,middle,1,,false,14,false
wk28,1,98,11,1,1.0,poodle_1.jpg,poodle_1.jpg,poodle_1.jpg,2,0.01,1.0,0.01,true,1,8,11,middle,1,,false,14,false
wk28,1,99,10,8,1.0,harp_1.jpg,harp_1.jpg,harp_1.jpg,1,1.0,0.01,0.01,true,1,7,10,left,1,,false,14,false
wk28,1,100,14,5,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,8,14,middle,1,,false,14,false
wk28,1,101,11,3,1.0,poodle_1.jpg,poodle_1.jpg,poodle_1.jpg,2,0.01,1.0,0.01,true,1,9,11,middle,1,,false,14,false
wk28,1,102,14,2,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,9,14,middle,1,,false,14,false
wk28,1,103,11,2,1.0,poodle_1.jpg,poodle_1.jpg,poodle_1.jpg,2,0.01,1.0,0.01,true,1,10,11,middle,1,,false,14,false
wk28,1,104,13,8,1.0,thermostat_1.jpg,thermostat_1.jpg,thermostat_1.jpg,3,0.01,0.01,1.0,true,1,7,13,right,1,,false,14,false
wk28,1,105,11,2,1.0,poodle_1.jpg,poodle_1.jpg,poodle_1.jpg,2,0.01,1.0,0.01,true,1,11,11,middle,1,,false,14,false
wk28,1,106,14,4,1.0,glue_1.jpg,glue_1.jpg,glue_1.jpg,2,0.01,1.0,0.01,true,1,10,14,middle,1,,false,14,false
wk28,1,107,13,3,1.0,thermostat_1.jpg,thermostat_1.jpg,thermostat_1.jpg,3,0.01,0.01,1.0,true,1,8,13,right,1,,false,14,false
wk28,1,108,11,3,0.5,poodle_1.jpg,poodle_1.jpg,poodle_1.jpg,2,0.01,0.5,0.01,true,1,12,11,middle,1,,false,14,false
